Date,Site,Elevation,Taxon_TNRS_corrected,Taxon_written_on_envelopes,Individual_Number,Leaf_Number,Leaf_Area_cm2,Wet_Mass_g,Wet_Mass_WeighingScale,Dry_Mass_g,Dry_Mass_WeighingScale,Leaf_Thickness_1_mm,Leaf_Thickness_2_mm,Leaf_Thickness_3_mm,Leaf_Thickness_4_mm,Leaf_Thickness_5_mm,Leaf_Thickness_6_mm,Leaf_Thickness_Ave_mm,SLA_cm2-g,LDMC,notes
20150820,A,3850,Sedum dugueyi,Sedum_dugueyi,2,2,0.5025,0.0019,1,0.0002,1,0.196,,,,,,,2512.5,0.105263158,
20150820,A,3850,Sedum dugueyi,Sedum_dugueyi,2,3,0.4754,0.0004,1,0.0001,1,0.296,,,,,,,4754,0.25,
20150820,A,3850,Sedum dugueyi,Sedum_dugueyi,2,4,0.4601,0.0001,1,0.0001,1,0.155,,,,,,,4601,1,
20150820,A,3850,Sedum dugueyi,Sedum_dugueyi,2,5,0.513,0.0024,1,0.0002,1,0.061,,,,,,,2565,0.083333333,
20150820,A,3850,Sedum dugueyi,Sedum_dugueyi,3,1,0.03011,0.0013,1,0.0002,1,0.247,,,,,,,150.55,0.153846154,
20150820,A,3850,Sedum dugueyi,Sedum_dugueyi,3,2,0.03111,0.0015,1,0.0002,1,0.11,,,,,,,155.55,0.133333333,
20150820,A,3850,Sedum dugueyi,Sedum_dugueyi,3,3,0.03742,0.0035,1,0.0004,1,0.234,,,,,,,93.55,0.114285714,
20150820,A,3850,Sedum dugueyi,Sedum_dugueyi,3,4,0.03147,0.0004,1,0.0001,1,0.112,,,,,,,314.7,0.25,
20150820,A,3850,Sedum dugueyi,Sedum_dugueyi,3,5,0.02867,0.0028,1,0.0002,1,0.188,,,,,,,143.35,0.071428571,
20150820,A,3850,Sedum dugueyi,Sedum_dugueyi,4,1,0.03111,0.0017,1,0.0001,1,0.118,,,,,,,311.1,0.058823529,
20150820,A,3850,Sedum dugueyi,Sedum_dugueyi,4,2,0.03233,0.0013,1,0.0001,1,0.117,,,,,,,323.3,0.076923077,
20150820,A,3850,Sedum dugueyi,Sedum_dugueyi,4,3,0.0291,0.0022,1,0.0001,1,0.208,,,,,,,291,0.045454545,
20150820,A,3850,Sedum dugueyi,Sedum_dugueyi,4,4,0.0271,0.0037,1,0.0001,1,0.118,,,,,,,271,0.027027027,
20150820,A,3850,Sedum dugueyi,Sedum_dugueyi,4,5,0.02703,0.0024,1,0.0001,1,0.091,,,,,,,270.3,0.041666667,
20150820,A,3850,Tanacetum tatsienense,Tenacetum_tatsiense,1,1,0.9724,0.0187,1,0.0074,1,0.402,0.518,,,,,,131.4054054,0.395721925,
20150820,A,3850,Tanacetum tatsienense,Tenacetum_tatsiense,1,2,0.9409,0.02,2,0.0088,1,0.513,0.501,,,,,,106.9204545,0.44,
20150820,A,3850,Tanacetum tatsienense,Tenacetum_tatsiense,1,3,0.7863,0.014,2,0.0057,1,0.541,,,,,,,137.9473684,0.407142857,
20150820,A,3850,Tanacetum tatsienense,Tenacetum_tatsiense,1,4,0.8738,0.019,2,0.0068,1,0.516,0.552,,,,,,128.5,0.357894737,
20150820,A,3850,Tanacetum tatsienense,Tenacetum_tatsiense,1,5,1.0228,0.021,2,0.0075,1,0.548,,,,,,,136.3733333,0.357142857,
20150820,A,3850,Trisetum clarkei,Tnsetvm_clarkei,1,1,1.9551,0.0109,1,0.0051,1,0.241,,,,,,,383.3529412,0.467889908,
20150820,A,3850,Trisetum clarkei,Tnsetvm_clarkei,2,1,1.5122,0.0052,1,0.0014,1,0.104,,,,,,,1080.142857,0.269230769,
20150820,A,3850,Trisetum clarkei,Tnsetvm_clarkei,2,2,1.5259,0.0073,1,0.0027,1,0.218,,,,,,,565.1481481,0.369863014,
20150820,A,3850,Veronica ciliata,Veronica_ciliata,1,1,2.1335,0.03,2,0.0061,1,0.189,,,,,,,349.7540984,0.203333333,
20150820,A,3850,Veronica ciliata,Veronica_ciliata,1,2,2.1066,0.032,2,0.0061,1,0.305,,,,,,,345.3442623,0.190625,
20150820,A,3850,Veronica ciliata,Veronica_ciliata,1,3,1.1405,0.0137,2,0.0034,1,0.321,,,,,,,335.4411765,0.248175182,
20150820,A,3850,Veronica ciliata,Veronica_ciliata,1,4,1.9591,0.024,2,0.0084,1,0.349,,,,,,,233.2261905,0.35,
20150820,A,3850,Veronica ciliata,Veronica_ciliata,1,5,1.7361,0.025,2,0.0072,1,0.242,,,,,,,241.125,0.288,
20150820,H,4100,Aletris pauciflora,Aletris_pauciflora,1,1,1.5695,0.0467,1,0.0094,1,0.29,0.22,0.33,,,,,166.9680851,0.201284797,
20150820,H,4100,Aletris pauciflora,Aletris_pauciflora,1,2,2.5416,0.075,1,0.0145,1,0.378,,,,,,,175.2827586,0.193333333,
20150820,H,4100,Aletris pauciflora,Aletris_pauciflora,1,3,1.908,0.058,1,0.0112,1,0.539,,,,,,,170.3571429,0.193103448,
20150820,H,4100,Aletris pauciflora,Aletris_pauciflora,1,4,2.0793,0.06,1,0.011,1,0.29,0.28,,,,,,189.0272727,0.183333333,
20150820,H,4100,Aletris pauciflora,Aletris_pauciflora,1,5,1.1733,0.027,2,0.0058,1,0.399,,,,,,,202.2931034,0.214814815,
20150820,H,4100,Aletris pauciflora,Aletris_pauciflora,2,1,0.556,0.012,2,0.0022,1,0.478,,,,,,,252.7272727,0.183333333,
20150820,H,4100,Aletris pauciflora,Aletris_pauciflora,2,2,1.2519,0.027,2,0.0061,1,0.311,,,,,,,205.2295082,0.225925926,
20150820,H,4100,Aletris pauciflora,Aletris_pauciflora,2,3,1.3941,0.034,2,0.0078,1,0.333,,,,,,,178.7307692,0.229411765,
20150820,H,4100,Aletris pauciflora,Aletris_pauciflora,2,4,0.7537,0.019,2,0.0041,1,0.31,,,,,,,183.8292683,0.215789474,
20150820,H,4100,Aletris pauciflora,Aletris_pauciflora,2,5,0.6815,0.016,2,0.0032,1,0.55,,,,,,,212.96875,0.2,
20150820,H,4100,Androsace minor,Androsace_minor,1,1,0.108,0.0011,1,0.0002,1,0.247,,,,,,,540,0.181818182,
20150820,H,4100,Androsace minor,Androsace_minor,1,2,0.1004,0.0024,1,0.0004,1,0.252,,,,,,,251,0.166666667,
20150820,H,4100,Androsace minor,Androsace_minor,1,3,0.1268,0.0024,1,0.0003,1,0.302,,,,,,,422.6666667,0.125,
20150820,H,4100,Androsace minor,Androsace_minor,1,4,0.1072,0.0029,1,0.0004,1,0.258,,,,,,,268,0.137931034,
20150820,H,4100,Androsace minor,Androsace_minor,1,5,0.1148,0.0039,1,0.0004,1,0.273,,,,,,,287,0.102564103,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,1,1,0.8495,0.0067,1,0.003,1,0.187,,,,,,,283.1666667,0.447761194,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,1,2,0.5513,0.009,1,0.0025,1,0.235,,,,,,,220.52,0.277777778,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,1,3,0.2084,0.0029,1,0.0005,1,0.251,,,,,,,416.8,0.172413793,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,1,4,0.1757,0.0006,1,0.0003,1,0.221,,,,,,,585.6666667,0.5,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,1,5,0.2537,0.004,1,0.0014,1,0.293,,,,,,,181.2142857,0.35,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,2,1,0.2044,0.0032,1,0.001,1,0.248,,,,,,,204.4,0.3125,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,2,2,0.2547,0.0042,1,0.0015,1,0.21,,,,,,,169.8,0.357142857,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,2,3,0.228,0.0043,1,0.0012,1,0.249,,,,,,,190,0.279069767,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,2,4,0.1611,0.0027,1,0.0005,1,0.234,,,,,,,322.2,0.185185185,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,2,5,0.1807,0.0034,1,0.0004,1,0.159,,,,,,,451.75,0.117647059,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,3,1,0.27,0.0028,1,0.0007,1,0.263,,,,,,,385.7142857,0.25,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,3,2,0.2866,0.0039,1,0.0003,1,0.23,,,,,,,955.3333333,0.076923077,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,3,3,0.3018,0.0013,1,0.0008,1,0.184,,,,,,,377.25,0.615384615,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,3,4,0.2579,0.0012,1,0.0007,1,0.244,,,,,,,368.4285714,0.583333333,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,3,5,0.284,0.0019,1,0.0014,1,0.23,,,,,,,202.8571429,0.736842105,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,4,1,0.351,0.0026,1,0.0013,3,0.135,,,,,,,270,0.5,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,4,2,0.3614,0.0042,1,0.0014,3,0.175,,,,,,,258.1428571,0.333333333,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,4,3,0.1905,0.0031,1,0.0008,3,0.226,,,,,,,238.125,0.258064516,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,4,4,0.3596,0.0015,1,0.0011,3,0.164,,,,,,,326.9090909,0.733333333,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,4,5,0.1728,0.0017,1,0.0009,3,0.17,,,,,,,192,0.529411765,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,5,1,0.1689,0.001,1,0.0006,3,0.23,,,,,,,281.5,0.6,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,5,2,0.4166,0.0028,1,0.0015,3,0.211,,,,,,,277.7333333,0.535714286,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,5,3,0.3543,0.0044,1,0.0014,3,0.214,,,,,,,253.0714286,0.318181818,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,5,4,0.1787,0.001,1,0.0008,3,0.193,,,,,,,223.375,0.8,
20150820,H,4100,Arenaria pogonantha,Arenaria_pogonantha,5,5,0.3925,0.0062,1,0.0014,3,0.254,,,,,,,280.3571429,0.225806452,
20150820,H,4100,Aster asteroides,Aster_asteroides,1,1,4.8735,0.07,2,0.0147,1,0.372,0.354,,,,,,331.5306122,0.21,
20150820,H,4100,Aster asteroides,Aster_asteroides,1,2,5.9196,0.091,2,0.0218,1,0.316,0.352,0.278,,,,,271.5412844,0.23956044,
20150820,H,4100,Aster asteroides,Aster_asteroides,1,3,6.8865,0.11,2,0.0241,1,0.341,0.313,0.295,,,,,285.746888,0.219090909,
20150820,H,4100,Aster asteroides,Aster_asteroides,1,4,3.4418,0.053,2,0.0132,1,0.546,0.432,,,,,,260.7424242,0.249056604,
20150820,H,4100,Aster asteroides,Aster_asteroides,1,5,1.9523,0.041,2,0.0103,1,0.31,,,,,,,189.5436893,0.251219512,
20150820,H,4100,Aster asteroides,Aster_asteroides,2,1,4.7761,0.076,2,0.0194,1,0.545,0.345,0.343,0.349,,,,246.1907216,0.255263158,
20150820,H,4100,Aster asteroides,Aster_asteroides,2,2,6.1732,0.104,2,0.0214,1,0.361,0.36,0.349,,,,,288.4672897,0.205769231,
20150820,H,4100,Aster asteroides,Aster_asteroides,2,3,3.4019,0.057,2,0.0135,1,0.527,0.354,,,,,,251.9925926,0.236842105,
20150820,H,4100,Aster asteroides,Aster_asteroides,2,4,1.6326,0.026,2,0.0072,1,0.369,,,,,,,226.75,0.276923077,
20150820,H,4100,Aster asteroides,Aster_asteroides,4,1,3.9733,0.154,2,0.0274,1,0.383,0.367,0.321,,,,,145.0109489,0.177922078,
20150820,H,4100,Aster asteroides,Aster_asteroides,4,2,2.5105,0.112,2,0.0216,1,0.316,0.328,0.363,,,,,116.2268519,0.192857143,
20150820,H,4100,Aster asteroides,Aster_asteroides,4,3,3.131,0.047,2,0.0132,1,0.207,,,,,,,237.1969697,0.280851064,
20150820,H,4100,Aster asteroides,Aster_asteroides,4,4,1.7492,0.076,2,0.0174,1,0.333,0.325,,,,,,100.5287356,0.228947368,
20150820,H,4100,Aster asteroides,Aster_asteroides,4,5,0.8726,0.014,2,0.0032,1,0.317,,,,,,,272.6875,0.228571429,
20150820,H,4100,Aster asteroides,Aster_asteroides,3,1,10.6285,0.044,2,0.0091,1,0.394,0.315,0.557,,,,,1167.967033,0.206818182,
20150820,H,4100,Aster asteroides,Aster_asteroides,3,2,9.0249,0.024,2,0.0062,1,0.378,0.262,,,,,,1455.629032,0.258333333,
20150820,H,4100,Aster asteroides,Aster_asteroides,3,3,3.7696,0.032,2,0.0058,1,0.365,0.826,0.398,,,,,649.9310345,0.18125,
20150820,H,4100,Aster asteroides,Aster_asteroides,3,4,6.6341,0.018,2,0.0044,1,0.366,0.274,,,,,,1507.75,0.244444444,
20150820,H,4100,Aster asteroides,Aster_asteroides,3,5,3.2292,0.007,2,0.0027,1,0.239,0.329,,,,,,1196,0.385714286,
20150820,H,4100,Astragalus skythropos,Astragalus_skythropos,1,1,4.9958,0.1348,1,0.0422,1,0.431,,,,,,,118.3838863,0.31305638,
20150820,H,4100,Astragalus skythropos,Astragalus_skythropos,1,2,4.0154,0.0974,1,0.0344,1,0.327,,,,,,,116.7267442,0.353182752,
20150820,H,4100,Astragalus skythropos,Astragalus_skythropos,1,3,2.0515,0.0282,1,0.0084,1,0.229,,,,,,,244.2261905,0.29787234,
20150820,H,4100,Astragalus skythropos,Astragalus_skythropos,2,1,8.6436,0.1695,1,0.0546,1,0.216,,,,,,,158.3076923,0.322123894,
20150820,H,4100,Astragalus skythropos,Astragalus_skythropos,2,2,4.0221,0.0969,1,0.0201,1,0.267,,,,,,,200.1044776,0.207430341,
20150820,H,4100,Astragalus skythropos,Astralagus_skythropos,3,1,3.0606,0.067,2,0.0195,1,0.27,0.25,,,,,,156.9538462,0.291044776,
20150820,H,4100,Astragalus skythropos,Astralagus_skythropos,3,2,2.6533,0.062,2,0.0188,1,0.25,0.29,,,,,,141.1329787,0.303225806,
20150820,H,4100,Astragalus skythropos,Astralagus_skythropos,4,1,5.5234,0.179,2,0.0429,1,0.29,0.24,,,,,,128.7505828,0.239664804,
20150820,H,4100,Astragalus skythropos,Astralagus_skythropos,4,2,6.7466,0.206,2,0.0523,1,0.34,0.24,,,,,,128.998088,0.253883495,
20150820,H,4100,Astragalus skythropos,Astralagus_skythropos,4,3,4.4417,0.151,2,0.0335,1,0.27,0.21,,,,,,132.5880597,0.221854305,
20150820,H,4100,Astragalus skythropos,Astralagus_skythropos,5,1,2.5134,0.063,2,0.0141,1,0.13,0.19,,,,,,178.2553191,0.223809524,
20150820,H,4100,Astragalus skythropos,Astralagus_skythropos,5,2,1.4715,0.033,2,0.099,1,0.23,0.15,,,,,,14.86363636,3,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hodcerii,5,1,0.9897,0.003,2,0.001,3,0.24,,,,,,,989.7,0.333333333,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hodcerii,5,2,0.9698,0.003,2,0.0011,3,0.2,,,,,,,881.6363636,0.366666667,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hodcerii,5,3,0.9848,0.002,2,0.0011,3,0.15,,,,,,,895.2727273,0.55,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hodcerii,5,4,0.8789,0.002,2,0.0005,3,0.177,,,,,,,1757.8,0.25,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hodcerii,5,5,1.3105,0.003,2,0.0008,3,0.239,,,,,,,1638.125,0.266666667,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,1,1,1.3567,0.0019,1,0.001,1,0.125,,,,,,,1356.7,0.526315789,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,1,2,1.2897,0.0032,1,0.0008,1,0.397,,,,,,,1612.125,0.25,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,1,3,1.1708,0.0034,1,0.001,1,0.324,,,,,,,1170.8,0.294117647,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,1,4,1.4051,0.0026,1,0.0011,1,0.229,,,,,,,1277.363636,0.423076923,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,1,5,1.297,0.004,1,0.0011,1,0.135,,,,,,,1179.090909,0.275,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,2,1,1.2326,0.004,1,0.0012,1,0.226,,,,,,,1027.166667,0.3,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,2,2,0.9465,0.0008,1,0.0003,1,0.471,,,,,,,3155,0.375,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,2,3,0.7471,0.0025,1,0.0013,1,0.282,,,,,,,574.6923077,0.52,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,2,4,0.9188,0.0012,1,0.0006,1,0.299,,,,,,,1531.333333,0.5,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,2,5,1.1478,0.003,1,0.0009,1,0.429,,,,,,,1275.333333,0.3,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,3,1,0.8399,0.005,1,0.0012,1,0.427,,,,,,,699.9166667,0.24,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,3,2,1.1012,0.0027,1,0.0015,1,0.257,,,,,,,734.1333333,0.555555556,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,3,3,0.8073,0.005,1,0.0009,1,0.328,,,,,,,897,0.18,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,3,4,1.3141,0.0046,1,0.002,1,0.3,,,,,,,657.05,0.434782609,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,3,5,1.3168,0.0036,1,0.0018,1,0.312,,,,,,,731.5555556,0.5,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,4,1,1.0352,0.0047,1,0.0008,1,0.187,,,,,,,1294,0.170212766,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,4,2,1.0611,0.0036,1,0.0007,1,0.195,,,,,,,1515.857143,0.194444444,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,4,3,1.2324,0.0043,1,0.0007,1,0.361,,,,,,,1760.571429,0.162790698,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,4,4,1.0535,0.0042,1,0.001,1,0.243,,,,,,,1053.5,0.238095238,
20150820,H,4100,Cyananthus hookeri,Cyanantus_hookerii,4,5,0.8434,0.0042,1,0.0011,1,0.318,,,,,,,766.7272727,0.261904762,
20150820,H,4100,Deyeuxia nivicola,Deyeuxia_nivicola,1,1,1.402,0.0043,1,0.0015,3,0.098,,,,,,,934.6666667,0.348837209,
20150820,H,4100,Deyeuxia pulchella,Deyeuxia_pulchella,1,1,6.1384,0.061,2,0.0214,1,NA,,,,,,,286.8411215,0.350819672,
20150820,H,4100,Deyeuxia pulchella,Deyeuxia_pulchella,2,1,6.0168,0.057,2,0.0215,1,NA,,,,,,,279.8511628,0.377192982,
20150820,H,4100,Deyeuxia pulchella,Deyeuxia_pulchella,2,2,5.5996,0.062,2,0.0217,1,NA,,,,,,,258.0460829,0.35,
20150820,H,4100,Deyeuxia pulchella,Deyeuxia_pulchella,3,1,1.0882,0.009,2,0.0032,1,NA,,,,,,,340.0625,0.355555556,
20150820,H,4100,Deyeuxia pulchella,Deyeuxia_pulchella,3,2,0.8187,0.007,2,0.0027,1,NA,,,,,,,303.2222222,0.385714286,
20150820,H,4100,Deyeuxia pulchella,Deyeuxia_pulchella,3,3,0.575,0.004,2,0.0014,1,NA,,,,,,,410.7142857,0.35,
20150820,H,4100,Deyeuxia pulchella,Deyeuxia_pulchella,4,1,5.6625,0.053,2,0.0186,1,NA,,,,,,,304.4354839,0.350943396,
20150820,H,4100,Deyeuxia pulchella,Deyeuxia_pulchella,4,2,3.911,0.039,2,0.013,1,NA,,,,,,,300.8461538,0.333333333,
20150820,H,4100,Deyeuxia pulchella,Deyeuxia_pulchella,5,1,7.3983,0.069,2,0.0295,1,NA,,,,,,,250.7898305,0.427536232,
20150820,H,4100,Deyeuxia pulchella,Deyeuxia_pulchella,5,2,3.5285,0.038,2,0.014,1,NA,,,,,,,252.0357143,0.368421053,
20150820,H,4100,Deyeuxia pulchella,Deyeuxia_pulchella,5,3,5.0581,0.047,2,0.0187,1,NA,,,,,,,270.486631,0.39787234,
20150820,H,4100,Euphorbia sp1,Euphorbia_sp1,1,1,0.4902,0.0068,1,0.0025,3,0.301,,,,,,,196.08,0.367647059,
20150820,H,4100,Euphorbia sp1,Euphorbia_sp1,1,2,0.429,0.0042,1,0.0017,3,0.236,,,,,,,252.3529412,0.404761905,
20150820,H,4100,Euphorbia sp1,Euphorbia_sp1,1,3,0.4828,0.0054,1,0.002,3,0.27,,,,,,,241.4,0.37037037,
20150820,H,4100,Euphorbia sp1,Euphorbia_sp1,1,4,0.4296,0.0057,1,0.0011,3,0.214,,,,,,,390.5454545,0.192982456,
20150820,H,4100,Euphorbia sp1,Euphorbia_sp1,1,5,0.3276,0.0029,1,0.0013,3,0.235,,,,,,,252,0.448275862,
20150820,H,4100,Festuca rubra,Festuca_rubra,1,1,2.1477,0.0646,1,0.0227,1,0.405,,,,,,,94.6123348,0.351393189,
20150820,H,4100,Festuca rubra,Festuca_rubra,1,2,1.7095,0.0594,1,0.0171,1,0.471,,,,,,,99.97076023,0.287878788,
20150820,H,4100,Festuca rubra,Festuca_rubra,1,3,1.8566,0.054,1,0.0182,1,0.381,,,,,,,102.010989,0.337037037,
20150820,H,4100,Festuca rubra,Festuca_rubra,1,4,0.587,0.0105,1,0.003,1,0.318,,,,,,,195.6666667,0.285714286,
20150820,H,4100,Festuca rubra,Festuca_rubra,1,5,1.3556,0.0454,1,0.011,1,0.492,0.338,,,,,,123.2363636,0.242290749,
20150820,H,4100,Festuca rubra,Festuca_rubra,2,1,1.155,0.0313,1,0.0109,1,0.235,0.377,,,,,,105.9633028,0.348242812,
20150820,H,4100,Festuca rubra,Festuca_rubra,3,1,1.4216,0.0378,1,0.0154,1,0.397,0.225,,,,,,92.31168831,0.407407407,
20150820,H,4100,Festuca rubra,Festuca_rubra,3,2,1.714,0.0421,1,0.0174,1,0.4,0.152,,,,,,98.50574713,0.413301663,
20150820,H,4100,Gentiana crassuloides,Gentiana_crassuloides,1,1,0.0714,0.0001,1,0.0001,1,0.103,,,,,,,714,1,
20150820,H,4100,Gentiana crassuloides,Gentiana_crassuloides,1,2,0.04681,0.0001,1,0.0001,1,0.126,,,,,,,468.1,1,
20150820,H,4100,Gentiana crassuloides,Gentiana_crassuloides,1,3,0.03749,0.0001,1,0.0001,1,0.151,,,,,,,374.9,1,
20150820,H,4100,Gentiana crassuloides,Gentiana_crassuloides,1,4,0.03563,0.0001,1,0.0001,1,0.134,,,,,,,356.3,1,
20150820,H,4100,Gentiana crassuloides,Gentiana_crassuloides,1,5,0.03391,0.0001,1,0.0001,1,0.099,,,,,,,339.1,1,
20150820,H,4100,Gentiana crassuloides,Gentiana_crassuloides,2,1,0.02552,0.0001,1,0.0001,1,0.227,,,,,,,255.2,1,
20150820,H,4100,Gentiana crassuloides,Gentiana_crassuloides,2,2,0.02609,0.0001,1,0.0001,1,0.133,,,,,,,260.9,1,
20150820,H,4100,Gentiana crassuloides,Gentiana_crassuloides,2,3,0.01957,0.0001,1,0.0001,1,0.101,,,,,,,195.7,1,
20150820,H,4100,Gentiana crassuloides,Gentiana_crassuloides,3,1,1.4179,0.0001,1,0.0001,1,NA,,,,,,,14179,1,
20150820,H,4100,Gentiana crassuloides,Gentiana_crassuloides,3,2,1.6806,0.0001,1,0.0001,1,0.053,,,,,,,16806,1,
20150820,H,4100,Gentiana crassuloides,Gentiana_crassuloides,3,3,2.4744,0.0001,1,0.0001,1,0.022,,,,,,,24744,1,
20150820,H,4100,Gentiana crassuloides,Gentiana_crassuloides,3,4,1.3599,0.0001,1,0.0001,1,0.018,,,,,,,13599,1,
20150820,H,4100,Gentiana crassuloides,Gentiana_crassuloides,3,5,1.8664,0.0001,1,0.0001,1,0.111,,,,,,,18664,1,
20150820,H,4100,Iris ruthenica,Iris_luthetica,1,1,24.267,0.843,1,0.2077,1,0.541,0.604,,,,,,116.8367838,0.246381969,
20150820,H,4100,Iris ruthenica,Iris_luthetica,1,2,22.7428,0.808,1,0.2044,1,0.428,0.485,,,,,,111.2661448,0.252970297,
20150820,H,4100,Iris ruthenica,Iris_luthetica,1,3,11.4306,0.4437,1,0.0818,1,0.615,0.49,,,,,,139.7383863,0.184358801,
20150820,H,4100,Juniperus squamata,Juniperus_squamata,1,1,0.07964,0.0027,1,0.0011,3,0.427,,,,,,,72.4,0.407407407,
20150820,H,4100,Juniperus squamata,Juniperus_squamata,1,2,0.07297,0.0027,1,0.0012,3,0.43,,,,,,,60.80833333,0.444444444,
20150820,H,4100,Juniperus squamata,Juniperus_squamata,1,3,0.0724,0.003,1,0.0008,3,0.487,,,,,,,90.5,0.266666667,
20150820,H,4100,Juniperus squamata,Juniperus_squamata,1,4,0.07427,0.0027,1,0.0008,3,0.516,,,,,,,92.8375,0.296296296,
20150820,H,4100,Juniperus squamata,Juniperus_squamata,1,5,0.06796,0.0029,1,0.001,3,0.548,,,,,,,67.96,0.344827586,
20150820,H,4100,Kobresia sp1,Kobresia_sp1,1,1,1.0709,0.0035,1,0.0014,1,0.222,,,,,,,764.9285714,0.4,
20150820,H,4100,Kobresia sp1,Kobresia_sp1,2,5,0.8701,0.0033,1,0.0011,1,0.163,,,,,,,791,0.333333333,
,H,4100,Kobresia sp1,Kobresia_sp1,3,1,NA,0.0039,2,0.0024,1,0.173,,,,,,,NA,0.615384615,
20150820,H,4100,Kobresia sp1,Kobresia_sp1,3,2,1.3563,0.0055,1,0.0038,1,0.208,,,,,,,356.9210526,0.690909091,
20150820,H,4100,Kobresia sp1,Kobresia_sp1,3,3,1.3495,0.004,2,0.0033,1,0.114,,,,,,,408.9393939,0.825,
20150820,H,4100,Kobresia sp1,Kobresia_sp1,3,4,1.3936,0.006,2,0.0047,1,0.228,,,,,,,296.5106383,0.783333333,
20150820,H,4100,Kobresia sp1,Kobresia_sp1,3,5,0.7037,0.0001,1,0.0001,1,NA,,,,,,,7037,1,
20150820,H,4100,Kobresia sp1,Kobresia_sp1,4,1,1.2488,0.004,2,0.0001,1,0.142,,,,,,,12488,0.025,
20150820,H,4100,Kobresia sp1,Kobresia_sp1,4,2,1.2467,0.0046,1,0.0026,1,0.162,0.145,,,,,,479.5,0.565217391,
20150820,H,4100,Kobresia sp1,Kobresia_sp1,4,3,1.5414,0.0057,1,0.0039,1,0.151,,,,,,,395.2307692,0.684210526,
20150820,H,4100,Kobresia sp1,Kobresia_sp1,4,4,2.0561,0.0082,1,0.0418,1,0.175,0.233,,,,,,49.18899522,5.097560976,
20150820,H,4100,Kobresia sp1,Kobresia_sp1,4,5,1.8368,0.0122,1,0.0068,1,0.301,0.265,,,,,,270.1176471,0.557377049,
20150820,H,4100,Kobresia sp1,Kobresia_sp1,1,2,1.2911,0.0061,1,0.0036,1,0.213,,,,,,,358.6388889,0.590163934,
20150820,H,4100,Kobresia sp1,Kobresia_sp1,1,3,0.971,0.0025,1,0.0009,1,0.183,,,,,,,1078.888889,0.36,
20150820,H,4100,Kobresia sp1,Kobresia_sp1,1,4,1.3906,0.0042,1,0.003,1,0.265,,,,,,,463.5333333,0.714285714,
